ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
83636,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural Municipal Oduvaldo Vianna Filho – Castelinho do Flamengo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.riorj.gov.br/culturas,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83636
83642,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu dos Imigrantes Marcos Bresolin,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Pejuçara,http://www.pejucara.rs.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83642
83644,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal Irmã Tarcila M. Afonso,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Cambará do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83644
83645,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Polícia Militar do Estado do Rio de Janeiro,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://pmerj.org/museupmerj,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83645
83650,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Inteligência (Agência Brasileira de Inteligência),PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,DF,Brasília,http://www.abin.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83650
83658,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal Ruy Arcádio Luchesi,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,São Miguel do Oeste,http://www.saomiguel.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83658
83660,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Pelada Social Clube (virtual),PRIVADA – Empresa,Aberto,Virtual,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.museudapelada.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83660
83663,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Energia Usina-parque do Corumbataí,PRIVADA – Fundação,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",SP,Rio Claro (São Paulo),http://www.energiaesaneamento.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83663
83667,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Virtual do Esporte - Universidade Estadual do Rio de Janeiro,PÚBLICA – Estadual/Distrital,Aberto,Virtual,"Educação, esporte e lazer",RJ,Rio de Janeiro,http://www.emuseu.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83667
83668,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Ferroviário de Botucatu,PARTICULAR,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SP,Botucatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83668
83672,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa de Vital Brazil,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Campanha,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83672
83675,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Memória de Guaranésia,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,Guaranésia,http://www.prefguaranesia.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83675
83684,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Dona Mariana da Costa,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Vespasiano,https://linktr.ee/casadaculturavespasiano,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83684
83686,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Folclore Saul Martins,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Vespasiano,https://linktr.ee/casadaculturavespasiano,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83686
83690,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Interativo de Ciências de São José dos Campos,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São José dos Campos,https://www.sjc.sp.gov.br/servicos/educacao-e-cidadania/museu-interativo-de-ciencias/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83690
83691,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Sacro São Francisco da Prainha,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83691
83692,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Loucura - Hospital São Pedro,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,https://memorialhospitalpsiquiatricosaopedro.blogspot.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83692
83697,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Preservação da História e Cultura Popular Eurides Vital do Nascimento,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,CE,Acaraú,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83697
83698,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de História Natural do Prata José Carlos Chaves Cunha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Prata (Minas Gerais),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83698
83700,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Orgânico - Museu Casa de Antonio Jeremias Pereira,PARTICULAR,Aberto,Museu de Território/Ecomuseu,História,CE,Nova Olinda (Ceará),https://cmantoniojeremias.wixsite.com/museucasa,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83700
83701,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Lindembergue Cardoso - Universidade Federal da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,BA,Salvador,http://www.lindemberguecardoso.mus.ufba.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83701
83706,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa Grande Capitão Du,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Luz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83706
83709,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Memória e Patrimônio da Universidade Federal de Alfenas,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,MG,Alfenas,http://www.unifal-mg.edu.br/museumpunifal,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83709
83710,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memória do Tre - Acre,PÚBLICA – Federal,Fechado,Clássico/Tradicional,História,AC,Rio Branco (Acre),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83710
83717,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Planetário da Fundação Espaço Cultural da Paraíba,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83717
83720,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Nacional da Cultura Afro-brasileira,PRIVADA – Associação,Aberto,Clássico/Tradicional,Antropologia e arqueologia,BA,Salvador,http://www.museuafrobrasileiro.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83720
83740,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural Benfica - Universidade Federal de Pernambuco,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,https://www.ufpe.br/proexc/centro-cultural-benfica,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83740
83747,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memória da Universidade Federal Rural do Rio de Janeiro,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Seropédica,http://r1.ufrrj.br/centrodememoria/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83747
83750,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Artes e Ofícios Bodoque - Virtual,PRIVADA – Associação,Aberto,Virtual,"Artes, arquitetura e linguística",MG,Juiz de Fora,http://maob.artebodoque.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83750
83755,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Caju,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Caucaia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83755
83757,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Descoberta - Centro de Divulgação de Ciência da Universidade Federal Fluminense,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Niterói,www.casadadescoberta.uff.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83757
83758,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Observatório do Valongo,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://www.ov.ufrj.br/museuvirtual,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83758
83761,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Memes (virtual) - Universidade Federal Fluminense,PÚBLICA – Federal,Aberto,Virtual,"Artes, arquitetura e linguística",RJ,Niterói,http://www.museudememes.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83761
83767,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal de Doutor Maurício Cardoso,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Doutor Maurício Cardoso,https://www.pdrmcard.com.br/site/albuns/769-museu-historico-municipal#album[769]/0/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83767
83771,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Vivo da Cana de Açúcar do Alto Sertão da Paraíba,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",PB,Nazarezinho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83771
83772,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Vivo Cândido Ferreira,PRIVADA – Associação,Aberto,Museu de Território/Ecomuseu,História,SP,Campinas,https://candido.org.br/portal/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83772
83773,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Oceanografia da Unidade Acadêmica de Serra Talhada - Universidade Federal Rural de Pernambuco,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PE,Serra Talhada,http://www.diariodeummuseu.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83773
83774,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural Banco do Nordeste - Sousa,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PB,Sousa,https://www.bnb.gov.br/centro-cultural-sousa,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83774
83776,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural Banco do Nordeste - Cariri,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Juazeiro do Norte,https://www.bnb.gov.br/centro-cultural-cariri,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83776
83777,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Doutor José Olavo Machado,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santo Ângelo,http://www.santoangelo.rs.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83777
83781,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Rural Casa de Pedra Dona Francisca Ernestina,PARTICULAR,Aberto,Clássico/Tradicional,História,RN,Patu,http://museucasadepedra.wordpress.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83781
83782,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Referência de Cultura Popular Max Justo Guedes - Fortim dos Emboabas - Universidade Federal de São João Del-Rei - UFSJ,PÚBLICA – Federal,Fechado,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",MG,São João del Rei,https://ufsj.edu.br/fortim/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83782
83785,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Frei Nazareno Confaloni,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,GO,Goiânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83785
83786,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Fazenda Parque da Roseta,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Baependi,http://www.fazendadaroseta.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83786
83788,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa de Benjamin Constant,PÚBLICA – Federal,Fechado,Clássico/Tradicional,História,RJ,Rio de Janeiro,https://museucasabenjaminconstant.museus.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83788
83789,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa Geyer - Ibram,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,https://museuimperial.museus.gov.br/casa-geyer/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83789
83792,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Pesquisa Paleontológica da Chapada do Araripe,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",CE,Crato,http://www.dnpm.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83792
83801,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Arte Religiosa e Tradicional de Cabo Frio,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Cabo Frio,https://museudeartereligiosaetradicional.museus.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83801
83805,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memória do Tribunal Regional Eleitoral da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,BA,Salvador,http://www.tre-ba.jus.br/institucional/memoria-e-cultura,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83805
83806,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Digital Tramas Daqui (virtual),PRIVADA – Associação,Aberto,Virtual,"Artes, arquitetura e linguística",RJ,Paraty,http://museutramasdaqui.art.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83806
83812,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Arroio do Tigre,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Arroio do Tigre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83812
83811,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Imagem e do Som de Araxá,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Araxá,http://www.fundacaocalmonbarreto.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83811
83814,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Elvira de Boiadeiro,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,DF,Brasília,https://pt-br.facebook.com/ileaselogumcetomi/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83814
83815,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Arte Sacra e Outros Segmentos,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,PE,Altinho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83815
83816,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Referência da Cultura Negra,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Araxá,http://www.fundacaocalmonbarreto.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83816
83817,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Herbário da Universidade de Brasília,PÚBLICA – Federal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",DF,Brasília,http://www.florescer.unb.br/bol/ub/home/index,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83817
83818,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Perypery,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PI,Piripiri,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83818
83822,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa Menotti Del Picchia,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Itapira,https://www.casamenotti.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83822
83825,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Afrodigital da Universidade do Estado do Rio de Janeiro (virtual),PÚBLICA – Estadual/Distrital,Aberto,Virtual,História,RJ,Rio de Janeiro,http://www.museuafrorio.uerj.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83825
83827,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Santuário Nossa Senhora de Guadalupe - Mitra Arquidiocesana de Pelotas,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,RS,Pelotas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83827
83830,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Maçônico Ariovaldo Vulcano,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,DF,Brasília,http://www.gob.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83830
83832,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Cemitério da Venerável Ordem Terceira do Carmo,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",BA,Cachoeira,https://mapas.cultura.gov.br/espaco/24929/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83832
83835,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Afro-brasil Sul - MABSul (virtual) - Universidade Federal de Pelotas,PÚBLICA – Federal,Aberto,Virtual,Antropologia e arqueologia,RS,Pelotas,https://acervosvirtuais.ufpel.edu.br/museuafrobrasilsul/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83835
83839,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu e Escola de Artes Raimunda de Canena Crato Ce,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Crato,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83839
83850,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Teotônio Vilela,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,AL,Maceió,http://www.cultura.al.gov.br/institucional/espaco-da-secult/memorial-teotonio-vilela,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83850
83853,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Pinacoteca Anderson Fabiano,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Taubaté,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83853
83857,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Militar do Comando Militar do Sul,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,http://www.museumilitarcms.eb.mil.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83857
83858,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Agostinho Martha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Gravataí,http://www.gravatai.rs.gov.br/#!/tipo/pagina/valor/25/nome/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83858
83859,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico e Diplomático do Itamaraty - MhHD,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://ererio.itamaraty.gov.br/pt-br/museu_historico_e_diplomatico.xml,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83859
83862,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Serra da Mesa,- NÃO INFORMADA -,Aberto,Clássico/Tradicional,História,GO,Uruaçu,http://www.memorialserradamesa.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83862
83866,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Índio - Manaus,- NÃO INFORMADA -,Aberto,Clássico/Tradicional,Antropologia e arqueologia,AM,Manaus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83866
83867,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Manoel Aires Cavalcante,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,TO,Dianópolis,https://museumunicipalmanoelairescavalcante.wordpress.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83867
83868,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Imigrante - Bento Gonçalves,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Bento Gonçalves,https://www.museudoimigrante.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83868
83869,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Cultura Estação Casimiro de Abreu,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Casimiro de Abreu,http://www.culturacasimiro.rj.gov.br/casa_cultura.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83869
83872,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Guaporé,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Guaporé,https://turismo.guapore.rs.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83872
83873,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Imagem e do Som - MIS - Belém,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,PA,Belém (Pará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83873
83877,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Instituto Museu Giramundo,PRIVADA – Fundação,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Belo Horizonte,http://www.giramundo.org,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83877
83879,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Elezier Xavier,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Triunfo (Pernambuco),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83879
83880,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico e Geográfico Comendador Sebastião de Sá,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Guaxupé,http://www.guaxupe.mg.gov.br/cidade/patrimonio-historico,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83880
83887,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Ministro Andreas Thaler,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Treze Tílias,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83887
